index,Song,Artist,Gender,Album,Date,URL,Profanities
88,The Story,BUN B,M,Trill,, http://ohhla.com/anonymous/bun_b/trill/thestory.bun.txt,"{'shit': 4, 'nigga': 6, 'ass': 3, 'gangsta': 1, 'killer': 2, 'hoes': 2, 'niggaz': 3, 'burn': 1, 'shoot': 1, 'mad': 1, 'damn': 1, 'fuck': 3, 'fucking': 1, 'black': 1, 'bitch': 1, 'fuckin': 1, 'devil': 2}"
89,Hold You Down,BUN-B,M,Trill,, http://ohhla.com/anonymous/bun_b/trill/holddown.bun.txt,"{'nigga': 11, 'blow': 1, 'kid': 1, 'hoes': 2, 'shit': 1, 'mad': 1, 'ass': 1, 'bitch': 1}"
90,I'm a G,BUN B,M,Trill,, http://ohhla.com/anonymous/bun_b/trill/im_a_g.bun.txt,"{'nigga': 7, 'ass': 2, 'crime': 1, 'niggaz': 2, 'black': 1, 'criminal': 1, 'stupid': 1, 'death': 1, 'shit': 2, 'gun': 1, 'gangsta': 1}"
91,Git It,BUN B,M,Trill,, http://ohhla.com/anonymous/bun_b/trill/git_it.bun.txt,"{'hoes': 3, 'nigga': 2, 'hell': 1, 'ass': 5, 'dick': 2, 'liquor': 1, 'bitch': 2, 'mad': 1, 'shit': 1, 'fucked': 1, 'pussy': 1, 'rump': 1}"
92,Who Need a B,BUN B,M,Trill,, http://ohhla.com/anonymous/bun_b/trill/who_need.bun.txt,"{'fuckin': 3, 'bitches': 4, 'fire': 1, 'motherfuckin': 1, 'cock': 1, 'bitch': 5, 'pussy': 5, 'asshole': 1, 'suck': 1, 'dick': 2, 'ass': 1, 'nigga': 1, 'smack': 1, 'pimp': 1, 'gun': 1, 'fuck': 1, 'hoes': 3, 'spit': 1, 'niggaz': 1}"
93,Retaliation Is a Must,BUN B,M,Trill,, http://ohhla.com/anonymous/bun_b/trill/retali8n.bun.txt,"{'niggaz': 2, 'nigga': 11, 'bitch': 6, 'ass': 5, 'shit': 2, 'devil': 1, 'hell': 1, 'gun': 3, 'hoes': 3, 'black': 1}"
94,Album:  Trill,BUN B,M,"	Lil' Keke, Mike Jones, Slim Thug, Paul Wall, Z-Ro",, http://ohhla.com/anonymous/bun_b/trill/drapedrm.bun.txt,"{'dick': 1, 'hell': 1, 'headlights': 1, 'hoes': 1, 'fuck': 1, 'nigga': 1, 'shit': 1, 'dead': 1, 'ass': 1}"
95,Late Night Creepin',BUN B,M,Trill,, http://ohhla.com/anonymous/bun_b/trill/ltenight.bun.txt,"{'bitch': 1, 'fungus': 1, 'cock': 3, 'gun': 2, 'fuckers': 2, 'fuck': 3, 'shit': 5, 'burn': 1, 'bitches': 1, 'crap': 1, 'blow': 1}"
96,I'm Free,PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/im_free.pmp.txt,"{'damn': 1, 'pimp': 4, 'laid': 1, 'niggaz': 1, 'kill': 1}"
97,Knockin Doorz Down,PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/knockin.pmp.txt,"{'fuckin': 1, 'niggaz': 3, 'bullshit': 2, 'fucked': 1, 'fuck': 1, 'stupid': 1, 'ass': 1, 'dumb': 2, 'shit': 3, 'sick': 1, 'nigga': 1}"
98,Rock 4 Rock,PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/rck4rck.pmp.txt,"{'ass': 2, 'niggaz': 2, 'pussy': 1, 'fuck': 2, 'suck': 1, 'dick': 1, 'shit': 3, 'blow': 1, 'bitch': 4, 'bitches': 3, 'dope': 1, 'pot': 1, 'shoot': 1, 'motherfucker': 2, 'death': 1, 'fuckin': 1, 'dead': 1, 'cocaine': 1, 'piss': 1, 'killed': 1, 'nigga': 1}"
99,Pourin Up,PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/pourinup.pmp.txt,"{'dick': 7, 'slut': 3, 'cocaine': 1, 'hoes': 5, 'shoot': 1, 'pimp': 2, 'bitch': 2, 'drug': 1, 'nigga': 3, 'fucked': 1, 'snatch': 1, 'titty': 1, 'screw': 1, 'niggaz': 1, 'shit': 1, 'die': 1}"
100,The Honey,PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/thehoney.pmp.txt,"{'niggaz': 4, 'fucked': 2, 'shit': 5, 'fear': 1, 'bitch': 2, 'girls': 1, 'cock': 1, 'pussy': 1, 'pimp': 1, 'nigga': 1}"
101,Gitcha Mind Right,PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/gitcha.pmp.txt,"{'niggaz': 5, 'motherfuckin': 1, 'bitch': 3, 'nigga': 4, 'booty': 1, 'raped': 1, 'pussy': 1, 'dick': 2, 'ass': 4, 'hell': 5}"
102,I Don't Fuck Wit U,PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/idontfck.pmp.txt,"{'bitch': 5, 'ass': 5, 'niggaz': 4, 'bullshit': 1, 'gun': 1, 'fuck': 1, 'dick': 1, 'shit': 3, 'balls': 1, 'kill': 1, 'nigga': 3, 'die': 2, 'pussy': 1, 'bitches': 1, 'fuckin': 1, 'crack': 1, 'black': 1, 'dirty': 1, 'tongue': 1, 'dead': 1}"
103,Working the Wheel,PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/working.pmp.txt,"{'nigga': 3, 'fucked': 2, 'dirty': 1, 'screw': 1, 'bitches': 2, 'cock': 1, 'pussy': 4, 'suck': 1, 'swallow': 1, 'fuck': 3, 'fuckin': 1, 'niggaz': 5, 'shit': 1, 'dick': 1, 'bitch': 2, 'ass': 4}"
104,Bobby & Whitney,PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/bobbyand.pmp.txt,"{'hoes': 5, 'dick': 3, 'bitch': 2, 'shit': 3, 'prostitute': 1, 'pussy': 1, 'welfare': 1, 'cocaine': 1, 'blow': 1, 'niggaz': 1, 'bitches': 2, 'motherfuckin': 1, 'nigga': 1}"
105,Like That (Remix),PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/lthatrmx.pmp.txt,"{'ass': 13, 'booty': 1, 'black': 1, 'nasty': 2, 'fat': 1, 'bitch': 2, 'dick': 2, 'butt': 1, 'porno': 1, 'pimp': 1, 'pussy': 2, 'swallow': 1, 'tongue': 1, 'fuck': 1, 'bitches': 1, 'cock': 1}"
106,Cheat on Yo Man,PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/cheat_on.pmp.txt,"{'fucked': 2, 'ass': 8, 'nigga': 4, 'dick': 1, 'butt': 1, 'shit': 4, 'bitch': 3, 'sick': 1, 'niggaz': 1, 'dead': 1, 'sexy': 1}"
107,Havin' Thangs '06,PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/hthangs06.pmp.txt,"{'hoes': 2, 'shit': 1, 'damn': 2, 'girls': 1, 'pussy': 1, 'nigga': 1, 'fuck': 1, 'bullshit': 1, 'swallow': 1}"
108,Overstand Me,PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/ovrstand.pmp.txt,"{'shit': 4, 'niggaz': 4, 'nigga': 5, 'death': 1, 'pussy': 1, 'fuck': 1, 'bitch': 4, 'kill': 1, 'suicide': 1, 'fuckin': 2, 'dick': 1, 'pissed': 1}"
109,On Your Mind,PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/onyrmind.pmp.txt,"{'dick': 2, 'nigga': 5, 'devil': 1, 'niggaz': 2, 'hoes': 1, 'bitch': 1, 'fuck': 2, 'puss': 1, 'blow': 1, 'burn': 1}"
110,I Miss U,PIMP C,M,Pimpalation,, http://ohhla.com/anonymous/pimp_c/pimpalat/i_miss_u.pmp.txt,"{'shit': 4, 'dope': 1, 'fuck': 1, 'bullshit': 1, 'black': 1}"
111,International Player's Anthem,U.G.K.,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/ipanthem.ugk.txt,"{'pussy': 1, 'pimp': 3, 'burn': 1, 'shoot': 1, 'bitch': 6, 'dirty': 1, 'ass': 1, 'girls': 2, 'fuck': 2, 'bitches': 1, 'fairy': 1, 'shit': 2, 'ho': 1}"
112,Chrome Plated Woman,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/chromepw.ugk.txt,"{'niggaz': 3, 'fuck': 2, 'bitch': 5, 'pussy': 1, 'fat': 1, 'ass': 1, 'pimp': 1, 'hoes': 1, 'nigga': 5, 'kill': 1, 'suicide': 1, 'fuckin': 1, 'bitches': 1, 'dead': 1, 'motherfuckin': 1}"
113,Life Is 2009,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/life2009.ugk.txt,"{'dirty': 1, 'fuck': 3, 'gun': 1, 'hoes': 3, 'shit': 3, 'nigga': 1, 'dope': 1, 'bitch': 1, 'niggaz': 2, 'hell': 1, 'pimp': 1, 'crimes': 1, 'bitches': 1}"
114,The Game Belongs to Me,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/the_game.ugk.txt,"{'bitch': 3, 'dead': 1, 'motherfucker': 1, 'sick': 1, 'bigger': 1, 'blow': 1, 'shit': 2, 'niggaz': 1, 'fight': 1, 'kill': 1}"
115,Like That (Remix),UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/like_rmx.ugk.txt,"{'niggaz': 2, 'nig': 1, 'shit': 1, 'nigga': 1, 'bitch': 6, 'dick': 1, 'fucked': 1, 'dumb': 1, 'cum': 1, 'fuck': 1, 'doggystyle': 1, 'smack': 1, 'pimp': 1, 'damn': 1, 'pussy': 1, 'fuckin': 1, 'crack': 1}"
116,Gravy,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/gravy.ugk.txt,"{'fuckin': 1, 'bitch': 3, 'nigga': 3, 'shit': 2, 'fuck': 6, 'pistol': 2, 'blow': 4, 'dead': 1, 'dick': 3, 'dickhead': 1, 'hoes': 1, 'crack': 1, 'ass': 1}"
117,Underground Kingz,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/undergrd.ugk.txt,"{'nigga': 7, 'kill': 1, 'hoes': 2, 'fuck': 1, 'fucking': 1, 'bitch': 2, 'hook': 1, 'die': 1, 'pussy': 1}"
118,Grind Hard,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/grindhrd.ugk.txt,"{'nigga': 6, 'ass': 1, 'niggaz': 4, 'hoes': 1, 'fuck': 3, 'shit': 2, 'harder': 1, 'bitch': 2, 'pussy': 1, 'fuckin': 1, 'die': 1, 'dead': 1, 'dope': 1}"
119,Take Tha Hood Back,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/take_tha.ugk.txt,"{'niggaz': 17, 'shit': 7, 'nigga': 8, 'fuck': 4, 'dirty': 1, 'ass': 3, 'hell': 1, 'bitch': 2, 'mad': 1, 'black': 1, 'shoot': 1, 'killed': 1, 'dope': 2, 'die': 1, 'pussy': 1, 'cocaine': 1}"
120,Quit Hatin' the South,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/quit_htn.ugk.txt,"{'shit': 4, 'niggaz': 6, 'bitch': 9, 'ass': 6, 'pussy': 3, 'nigga': 2, 'hell': 1, 'damn': 1, 'gangsta': 1, 'burn': 1, 'hoes': 1, 'dick': 2, 'fuck': 6, 'bullshit': 2, 'fucked': 1, 'dope': 1, 'period': 1}"
121,Heaven,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/heaven.ugk.txt,"{'niggaz': 6, 'drug': 1, 'nigga': 2, 'pistol': 1, 'shit': 5, 'bitch': 3, 'harder': 1, 'fucked': 1, 'torture': 1}"
122,Trill Niggaz Don't Die,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/trilldie.ugk.txt,"{'niggaz': 8, 'die': 2, 'kill': 2, 'nigga': 1, 'blow': 2, 'dick': 1, 'church': 1, 'shit': 2, 'hell': 1, 'bitch': 2, 'pot': 1, 'girls': 2, 'gun': 1, 'fucked': 1, 'fuck': 1, 'banging': 1}"
123,Still Ridin' Dirty,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/still_rd.ugk.txt,"{'remains': 1, 'mad': 1, 'dirty': 1, 'nigga': 3, 'pimped': 1, 'niggaz': 2, 'shit': 4, 'killed': 2, 'fuck': 1, 'blow': 1, 'lies': 1, 'die': 2, 'kill': 1, 'stupid': 1, 'hoes': 1, 'cocaine': 1, 'bitches': 1, 'girls': 1, 'titties': 1}"
124,Stop-N-Go,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/stopngo.ugk.txt,"{'shit': 4, 'hoes': 1, 'nigga': 4, 'fire': 1, 'bitch': 1, 'dick': 1}"
125,Cocaine,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/cocaine.ugk.txt,"{'bitch': 2, 'pussy': 1, 'pot': 1, 'cocaine': 2, 'hell': 1, 'shit': 1, 'illegal': 1, 'dope': 2, 'pistol': 1, 'fuck': 1}"
126,Two Type of Bitches,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/two_type.ugk.txt,"{'girls': 5, 'bitches': 9, 'sluts': 1, 'fuck': 2, 'hoes': 1, 'bitch': 2, 'pussy': 2, 'niggaz': 2, 'nigga': 1, 'dick': 1, 'cum': 1, 'shit': 1}"
127,Real Women,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/real_wmn.ugk.txt,"{'dead': 1, 'abuse': 1, 'fear': 1, 'lies': 1, 'dive': 1, 'hoes': 1, 'dirty': 1}"
128,Candy,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/candy.ugk.txt,"{'hoes': 1, 'motherfuckin': 2, 'motherfucker': 1, 'niggaz': 1, 'laid': 1, 'damn': 1, 'fuck': 1, 'bitch': 1, 'nigga': 1, 'burn': 1}"
129,Tell Me How Ya Feel,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/tellmehw.ugk.txt,"{'bitches': 1, 'shit': 3, 'pimp': 2, 'motherfuckin': 1, 'hell': 1, 'niggaz': 5, 'bitch': 1, 'crime': 1, 'fuck': 4, 'kill': 1, 'nigga': 4}"
130,Shattered Dreams,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/shdreams.ugk.txt,"{'bitch': 5, 'nigga': 2, 'bitches': 2, 'hoes': 3, 'fire': 1, 'dirty': 2, 'pussy': 1, 'shit': 3, 'babies': 2, 'fucked': 4, 'fight': 1, 'dope': 1, 'niggaz': 2, 'bullshit': 1, 'fraud': 1}"
131,Like That,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/likethat.ugk.txt,"{'bitch': 10, 'niggaz': 1, 'nigga': 1, 'fuck': 1, 'ass': 1, 'pimp': 1, 'damn': 1, 'pussy': 1, 'fuckin': 1, 'crack': 1}"
132,Next Up,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/next_up.ugk.txt,"{'damn': 2, 'niggaz': 3, 'black': 1, 'color': 1, 'nigga': 3, 'bitch': 2, 'ass': 3, 'dead': 1, 'motherfuckin': 1, 'fuck': 3, 'death': 1, 'hoes': 1, 'cock': 1, 'dick': 1, 'butt': 1, 'shit': 1}"
133,Living This Life,UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/thislife.ugk.txt,"{'die': 1, 'pistol': 1, 'hell': 1, 'dead': 1, 'crack': 1, 'fire': 1, 'harder': 1, 'fuck': 1, 'motherfuckin': 1, 'faith': 1, 'dirty': 1, 'black': 1}"
134,Int'l Players Anthem (I Choose You) (Remix),UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/intremix.ugk.txt,"{'bitch': 4, 'fuck': 3, 'hoes': 2, 'bitches': 2, 'fairy': 1, 'shit': 2, 'pimp': 1}"
135,Hit the Block (Bonus Track),UGK,M,Underground Kingz,, http://ohhla.com/anonymous/ugk/ug_kingz/hitblock.ugk.txt,"{'nigga': 5, 'ass': 1, 'niggaz': 4, 'hook': 1, 'fuck': 2, 'mad': 1, 'slant': 1, 'girls': 1, 'bitch': 2, 'shit': 1, 'fight': 2, 'gun': 1}"
136,Top Drop Dyne (Bonus Track),UGK,M,Underground Kingz (Best Buy Deluxe Edition),, http://ohhla.com/anonymous/ugk/ug_kingz/top_dyne.ugk.txt,"{'bitches': 1, 'dick': 1, 'fuck': 2, 'girls': 1, 'shit': 1, 'hoes': 1, 'bullshit': 1, 'niggaz': 1, 'nigga': 1, 'bomb': 1, 'blow': 1, 'ass': 1, 'mad': 1, 'damn': 1, 'crack': 1}"
137,That's Gangsta,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/tgangsta.bun.txt,"{'gangsta': 16, 'die': 1}"
138,Damn I'm Cold,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/damncold.bun.txt,"{'damn': 12, 'bitches': 1, 'pussy': 1, 'hell': 1, 'bitch': 2, 'shit': 3, 'hoes': 5, 'nigga': 2, 'fuckin': 1, 'gun': 1, 'beast': 1}"
139,You're Everything,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/youre_ev.bun.txt,"{'hustler': 1, 'nigga': 1, 'motherfuckin': 1, 'dick': 1, 'fuck': 1, 'niggaz': 1, 'blow': 1, 'died': 1, 'die': 2, 'bitch': 1}"
140,Song:   I Luv That,ARTIST: BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/iluvthat.bun.txt,"{'shit': 2, 'motherfuckin': 1, 'burn': 1, 'ass': 4, 'shoot': 1, 'dirty': 1}"
141,Swang On 'Em,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/swang_on.bun.txt,"{'dirty': 4, 'niggaz': 1, 'nigga': 3, 'pimp': 1}"
142,My Block,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/my_block.bun.txt,"{'damn': 1, 'hell': 1, 'ass': 1, 'fuck': 1}"
143,Get Cha Issue,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/get_cha.bun.txt,"{'gangsta': 1, 'church': 3, 'bigger': 1, 'dirty': 3, 'motherfucker': 2, 'niggaz': 1, 'motherfuckin': 5, 'criminals': 1, 'sick': 1, 'shit': 6, 'fuck': 1, 'killed': 1, 'suck': 2, 'dick': 3, 'die': 1}"
144,Pop it 4 Pimp,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/pop4pimp.bun.txt,"{'pimp': 21, 'nigga': 5, 'fuck': 2, 'bitch': 1, 'ass': 3, 'damn': 1, 'liquor': 1, 'asshole': 1, 'bitches': 2}"
145,Good II Me,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/goodIIme.bun.txt,"{'kid': 1, 'penthouse': 1, 'itch': 1, 'bitch': 1}"
146,Underground Thang,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/un_thang.bun.txt,"{'bitches': 1, 'gangsta': 1, 'shit': 2, 'crack': 1, 'killing': 1, 'kill': 1, 'dong': 1, 'bitch': 2, 'nipple': 1, 'cock': 1, 'faggot': 1, 'fucking': 2, 'blow': 1, 'dick': 1, 'assassinate': 1}"
147,If I Die II Night,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/if_i_die.bun.txt,"{'nigga': 4, 'die': 4, 'niggaz': 3, 'shit': 3, 'dick': 1, 'black': 2, 'bullshit': 2, 'killed': 1, 'dirty': 1, 'motherfucker': 1, 'damn': 1, 'ass': 1, 'church': 1, 'hole': 1}"
148,If It Was Up II Me,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/ifitwas.bun.txt,"{'shit': 2, 'raped': 1, 'damn': 2, 'hoes': 1, 'fucked': 1, 'crack': 1, 'dead': 1, 'ass': 1, 'bitch': 1, 'lies': 2, 'kill': 1, 'poverty': 2, 'naked': 1}"
149,Trill Talk,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/trilltlk.bun.txt,{}
150,Angel in the Sky,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/angel_in.bun.txt,"{'dumb': 1, 'die': 2}"
151,II Trill Talk,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/2tr_talk.bun.txt,{}
152,Keep it 100,BUN B,M,II Trill,, http://ohhla.com/anonymous/bun_b/II_trill/keep_100.bun.txt,"{'damn': 1, 'motherfucker': 1, 'nigga': 3, 'pimp': 1, 'shit': 4, 'ass': 2, 'kill': 1, 'blow': 1, 'black': 1, 'fister': 1, 'fuckin': 1, 'fuck': 4, 'dick': 1, 'fear': 1, 'fire': 1, 'pussy': 1, 'toilet': 1}"
153,City of the Swang,BUN B,M,II Trill (Best Buy),, http://ohhla.com/anonymous/bun_b/II_trill/city_of.bun.txt,"{'hoes': 1, 'shit': 2, 'spit': 2}"
154,Some Hoes,BUN B,M,II Trill (Best Buy),, http://ohhla.com/anonymous/bun_b/II_trill/somehoes.bun.txt,"{'hoes': 24, 'pussy': 2, 'ass': 5, 'cock': 1, 'fuck': 3, 'bitch': 1, 'crack': 1, 'fight': 3, 'nigga': 2, 'damn': 2, 'sucker': 2, 'dick': 2, 'cocaine': 1, 'killer': 1, 'shit': 2, 'die': 1, 'gun': 1, 'gay': 1}"
155,Still on the Grind,UGK,M,UGK 4 Life,, http://ohhla.com/anonymous/ugk/for_life/still_on.ugk.txt,"{'nigga': 2, 'bitch': 3, 'fuckin': 1, 'pimp': 1, 'dick': 4, 'fuck': 2, 'hoes': 1, 'killed': 1, 'die': 1, 'shit': 4, 'girls': 1, 'crack': 1}"
156,Everybody Wanna Ball,UGK,M,UGK 4 Life,, http://ohhla.com/anonymous/ugk/for_life/evwnball.ugk.txt,"{'nigga': 5, 'fuck': 5, 'dick': 3, 'slut': 1, 'ass': 3, 'bitch': 2, 'blow': 2, 'gun': 1, 'girls': 1}"
157,Feelin' You,UGK,M,UGK 4 Life,, http://ohhla.com/anonymous/ugk/for_life/feelin_u.ugk.txt,"{'kid': 1, 'sick': 1, 'die': 1}"
158,The Pimp & The Bun,UGK,M,UGK 4 Life,, http://ohhla.com/anonymous/ugk/for_life/pimp_bun.ugk.txt,"{'shit': 3, 'nigga': 2, 'niggaz': 3, 'fat': 1, 'ass': 1, 'dead': 1, 'bitches': 2, 'fuck': 3, 'bitch': 3, 'hoes': 3, 'sick': 1, 'pistol': 1, 'dick': 1, 'mafia': 1}"
159,She Luv It,UGK,M,UGK 4 Life,, http://ohhla.com/anonymous/ugk/for_life/sheluvit.ugk.txt,"{'dick': 5, 'pussy': 4, 'nigga': 1, 'hoes': 3, 'bitch': 4, 'fuck': 2, 'ass': 2, 'fucking': 3, 'bullshit': 1, 'kill': 1, 'murder': 1, 'cock': 2}"
160,7th Street Interlude,UGK,M,4 Life,, http://ohhla.com/anonymous/ugk/for_life/7th_st.ugk.txt,"{'hoes': 2, 'bitch': 3, 'niggaz': 2, 'pussy': 1, 'nigga': 1}"
161,Swishas & Erb,UGK,M,UGK 4 Life,, http://ohhla.com/anonymous/ugk/for_life/swishas.ugk.txt,"{'disturbed': 1, 'niggaz': 1, 'fire': 1, 'ass': 1, 'bitches': 1, 'dick': 1, 'blow': 1, 'girls': 1}"
162,Purse Come First,UGK,M,UGK 4 Life,, http://ohhla.com/anonymous/ugk/for_life/pursecom.ugk.txt,"{'bitch': 2, 'nigga': 1, 'motherfucker': 1, 'dope': 1, 'dumb': 1, 'dick': 1, 'pussy': 2, 'kid': 1, 'church': 1, 'fuck': 2, 'kill': 1, 'niggaz': 1, 'shit': 1, 'bitches': 1}"
163,Harry Asshole,UGK,M,UGK 4 Life,, http://ohhla.com/anonymous/ugk/for_life/harryass.ugk.txt,"{'asshole': 5, 'shit': 1, 'bitch': 4, 'hoes': 3, 'bitches': 3, 'stupid': 1, 'ass': 2, 'fuckin': 2, 'dead': 1, 'girls': 1, 'suck': 1, 'motherfuckin': 1, 'fuck': 2, 'harder': 1, 'nigga': 2, 'dope': 1, 'hook': 1, 'pussy': 1}"
164,Used to Be,UGK,M,UGK 4 Life,, http://ohhla.com/anonymous/ugk/for_life/usedtobe.ugk.txt,"{'nigga': 5, 'motherfuckin': 2, 'bitches': 1, 'shit': 4, 'pot': 2, 'blow': 1, 'dope': 1, 'dick': 1, 'ass': 2, 'niggaz': 2, 'jugs': 1, 'pimp': 2, 'lesbian': 1, 'assholes': 1, 'fuckin': 1, 'rape': 1, 'bigger': 1, 'creamy': 1, 'fuck': 2, 'hoes': 2, 'drug': 1}"
165,Steal Your Mind,UGK,M,UGK 4 Life,, http://ohhla.com/anonymous/ugk/for_life/steal_yo.ugk.txt,"{'bitch': 5, 'black': 1, 'fraud': 1, 'pimp': 1, 'niggaz': 4, 'fuckin': 3, 'pussy': 2, 'hole': 1, 'spit': 1, 'hoes': 1, 'motherfuckin': 1, 'whore': 1, 'shit': 1}"
166,Texas Ave. Interlude,UGK,M,4 Life,, http://ohhla.com/anonymous/ugk/for_life/texasave.ugk.txt,{'cock': 1}
167,Song:�� Hard as Hell,UGK,M,Album:� UGK 4 Life,, http://ohhla.com/anonymous/ugk/for_life/hard_as.ugk.txt,"{'ass': 5, 'hell': 10, 'shit': 1, 'dick': 1, 'fat': 1, 'knife': 1, 'nigga': 1, 'blow': 1}"
168,Da Game Been Good to Me,UGK,M,For Life,, http://ohhla.com/anonymous/ugk/for_life/da_game.ugk.txt,"{'hoes': 1, 'bitch': 1, 'shit': 1, 'fuck': 2, 'fuckin': 1, 'nigga': 1, 'niggaz': 3, 'ass': 1, 'fight': 1, 'kill': 1}"
169,Trillionaire ,BUN B,M,Trill O.G. ,, http://ohhla.com/anonymous/bun_b/trill_OG/trillion.bun.txt,"{'damn': 3, 'niggaz': 4, 'harder': 3, 'shit': 3, 'gay': 1, 'dick': 1, 'fuckin': 1, 'fuck': 2, 'nigga': 1, 'ass': 1, 'hoes': 1, 'gangsta': 1, 'dirty': 1}"
170,Just Like That,BUN B,M,Trill O.G.,, http://ohhla.com/anonymous/bun_b/trill_OG/justlike.bun.txt,"{'shit': 6, 'nigga': 3, 'fuck': 2, 'ass': 1, 'niggaz': 2, 'burn': 1, 'bitch': 2, 'drug': 2, 'bitches': 2, 'fat': 1, 'crack': 1, 'gangsta': 1}"
171,Put it Down,BUN B,M,Trill O.G.,, http://ohhla.com/anonymous/bun_b/trill_OG/put_down.bun.txt,"{'ho': 1, 'nigga': 4, 'blind': 1, 'fire': 1, 'girls': 2, 'sick': 1, 'fuck': 1, 'damn': 1}"
172,Right Now,BUN B,M,Trill O.G.,, http://ohhla.com/anonymous/bun_b/trill_OG/rightnow.bun.txt,"{'fuck': 3, 'blow': 3, 'bitch': 3, 'black': 2, 'cock': 1, 'died': 1, 'dick': 2, 'hole': 1, 'titties': 1, 'shits': 1, 'fuckin': 1, 'hoes': 2, 'bitches': 1, 'crack': 1, 'girls': 1, 'pussy': 1}"
173,Countin' Money,BUN B,M,Trill O.G.,, http://ohhla.com/anonymous/bun_b/trill_OG/countin.bun.txt,"{'nigga': 3, 'screw': 1, 'niggaz': 1, 'fuckin': 1, 'pistol': 1, 'drug': 1, 'stupid': 2, 'shit': 1, 'bitch': 1, 'angry': 1}"
