index,Song,Artist,Gender,Album,Date,URL,Profanities 
4028,Promise ,FROST ,M,"That Was Then, This is Now Vol. 2 ",, http://ohhla.com/anonymous/kidfrost/now_vol2/promise.kid.txt,"{'girls': 1, 'die': 1, 'bitch': 1, 'hook': 3, 'sex': 1, 'gun': 1}"
4029,Speak on You,FROST,M,"That Was Then, This is Now, Vol. II",, http://ohhla.com/anonymous/kidfrost/now_vol2/speak_on.kid.txt,"{'dead': 1, 'shit': 5, 'dumb': 1, 'fucked': 1, 'crack': 1, 'bomb': 1, 'fuck': 1}"
4030,Where My Ese's At?,FROST,M,Still Up in This Shit,, http://ohhla.com/anonymous/kidfrost/still_up/where_my.kid.txt,"{'fuck': 3, 'shit': 4, 'motherfucking': 1, 'bullshit': 1, 'hell': 1, 'panties': 1}"
4031,I'm Still Here,FROST,M,Still Up in This Shit,, http://ohhla.com/anonymous/kidfrost/still_up/im_still.kid.txt,"{'fat': 1, 'dies': 1, 'shoot': 2, 'girls': 1}"
4032,Para Mi Abuelita,FROST,M,Still Up in This Shit,, http://ohhla.com/anonymous/kidfrost/still_up/para_mi.kid.txt,{'kid': 1}
4033,It's Tha Kid,(FROST F/) SCOOP DEVILLE,M,Welcome to Frost Angeles,, http://ohhla.com/anonymous/kidfrost/welcome/its_tha.kid.txt,"{'kid': 2, 'bomb': 1, 'shit': 1, 'kill': 1, 'spit': 1, 'ass': 5, 'dope': 1, 'smack': 1, 'sucker': 1, 'attack': 1, 'crack': 1}"
4034,Cannot Fuck With These Gangstas,FROST,M,Welcome to Frost Angels,, http://ohhla.com/anonymous/kidfrost/welcome/cfwtg.kid.txt,"{'shoot': 1, 'crack': 1, 'spit': 2, 'pimp': 1, 'hoes': 1, 'boom': 1, 'blow': 2, 'fight': 1, 'bitch': 2, 'bitches': 2, 'fuck': 4, 'shit': 1, 'honky': 1, 'pistol': 1, 'kill': 1, 'sucker': 1, 'mad': 1}"
4035,Think We Playin',FROST,M,Welcome to Frost Angeles,, http://ohhla.com/anonymous/kidfrost/welcome/think_we.kid.txt,"{'dead': 1, 'dick': 1, 'swallow': 1, 'fat': 1, 'gun': 1, 'fuck': 1, 'ass': 1, 'laid': 1, 'fear': 1, 'spit': 1, 'joint': 1}"
4036,My Reincarnation,FROST,M,Welcome to Frost Angeles,, http://ohhla.com/anonymous/kidfrost/welcome/my_rein.kid.txt,"{'hell': 3, 'gangsta': 1, 'bitch': 4, 'shit': 3, 'motherfucker': 1, 'puss': 1, 'bomb': 2, 'died': 1}"
4037,Have it All *,(FROST F/) WEETS,M,Welcome to Frost Angeles,, http://ohhla.com/anonymous/kidfrost/welcome/haveatit.kid.txt,"{'die': 1, 'shit': 1, 'bitch': 1, 'blow': 1, 'crime': 1, 'bitches': 1}"
4038,Take a Ride (Let Me Hear Ya),FROST,M,Till the Wheels Fall Off,, http://ohhla.com/anonymous/kidfrost/tilwheel/takeride.kid.txt,"{'gangsta': 1, 'sexy': 2, 'tongue': 1, 'ass': 2}"
4039,Baby Girl,FROST,M,Til the Wheels Fall Off,, http://ohhla.com/anonymous/kidfrost/tilwheel/babygirl.kid.txt,{}
4040,City of Angels,FROST,M,Till the Wheels Fall Off,, http://ohhla.com/anonymous/kidfrost/tilwheel/city_of.kid.txt,"{'girls': 1, 'booty': 1, 'breast': 1}"
4041,I Need Your Love,FROST,M,Till the Wheels Fall Off,, http://ohhla.com/anonymous/kidfrost/tilwheel/ineed_yr.kid.txt,{}
4042,In the Back of My Low Low,FROST,M,Till the Wheels Fall Off,, http://ohhla.com/anonymous/kidfrost/tilwheel/inthebck.kid.txt,"{'gangsta': 1, 'ass': 1, 'nasty': 2}"
4043,If You Leave Me,FROST,M,Till the Wheels Fall Off,, http://ohhla.com/anonymous/kidfrost/tilwheel/ifuleave.kid.txt,{}
4044,Ride With Me *,FROST,M,Till the Wheels Fall Off,, http://ohhla.com/anonymous/kidfrost/tilwheel/ridewith.kid.txt,"{'sexy': 2, 'devil': 1, 'ecstacy': 2, 'babe': 2}"
4045,Goin' Down,FROST,M,Till the Wheels Fall Off,, http://ohhla.com/anonymous/kidfrost/tilwheel/goindown.kid.txt,"{'fucked': 1, 'ass': 1, 'hoes': 1, 'color': 1, 'girls': 4}"
4046,Eastside Rendezvous 2006,FROST,M,Till the Wheels Fall Off,, http://ohhla.com/anonymous/kidfrost/tilwheel/east2006.kid.txt,"{'bomb': 1, 'girls': 1, 'damn': 1}"
4047,Tweet Tweet (Rockin' Robin),FROST,M,All Oldies,, http://ohhla.com/anonymous/kidfrost/a_oldies/tweet.kid.txt,"{'balls': 1, 'nasty': 1, 'naked': 1}"
4048,I'm Still Here (Part 2),FROST,M,All Oldies,, http://ohhla.com/anonymous/kidfrost/a_oldies/ishpart2.kid.txt,"{'bitch': 1, 'rape': 1, 'bitches': 1, 'killer': 1}"
4049,I Got to Do Wrong,FROST,M,All Oldies,, http://ohhla.com/anonymous/kidfrost/a_oldies/igottodo.kid.txt,"{'dumb': 1, 'gun': 1, 'weapon': 1, 'ass': 2, 'titties': 1, 'fuck': 1}"
4050,Hood Chick,FROST,M,All Oldies,, http://ohhla.com/anonymous/kidfrost/a_oldies/hd_chick.kid.txt,"{'die': 2, 'harder': 1}"
4051,Me And My Homies,FROST,M,All Oldies,, http://ohhla.com/anonymous/kidfrost/a_oldies/meandmy.kid.txt,"{'boom': 1, 'murder': 1, 'dirty': 1, 'spit': 1, 'crack': 1}"
4052,Ya Blind Boy,FROST,M,All Oldies,, http://ohhla.com/anonymous/kidfrost/a_oldies/ya_blind.kid.txt,"{'gangsta': 2, 'bitch': 1, 'kid': 1, 'hoes': 1}"
4053,You Can Count On Me,FROST,M,All Oldies,, http://ohhla.com/anonymous/kidfrost/a_oldies/youcount.kid.txt,"{'laid': 1, 'bigger': 1}"
4054,Yeah We Do It (Heartaches),FROST,M,All Oldies,, http://ohhla.com/anonymous/kidfrost/a_oldies/yeahwedo.kid.txt,"{'dope': 1, 'die': 1, 'fuck': 1, 'spit': 1, 'beast': 1, 'dick': 1, 'bitches': 1}"
4055,Love (Ya Betta Wake Up),FROST,M,All Oldies,, http://ohhla.com/anonymous/kidfrost/a_oldies/lovewake.kid.txt,"{'liquor': 1, 'hooker': 1}"
4056,Wanna Get it On (Let's Get it On),FROST,M,All Oldies,, http://ohhla.com/anonymous/kidfrost/a_oldies/wannaget.kid.txt,"{'fuck': 1, 'bitches': 1, 'ass': 1, 'sexy': 1}"
4057,Get It In,FROST,M,All Oldies,, http://ohhla.com/anonymous/kidfrost/a_oldies/getitin.kid.txt,{'beast': 1}
4058,Willin' to Die,LITEFOOT,M,Definition of Brown 2,, http://ohhla.com/anonymous/rap_comp/dfbrown2/willinto.dob.txt,"{'die': 5, 'killed': 1, 'fight': 1, 'ass': 1}"
4059,La Raza 2006 (Still 4 The Raza) (Remix),FROST,M,Diamonique - Coup D'Etat: The Takeover Mixtape,, http://ohhla.com/anonymous/kidfrost/rm_bside/raza2006.kid.txt,"{'bigger': 1, 'die': 1, 'fuck': 1, 'bitch': 1}"
4060,Lowrider (On the Boulevard),"KID FROST, ALT, MELLOW MAN ACE",M,Latin Alliance,, http://ohhla.com/anonymous/kidfrost/rm_bside/lowrider.kid.txt,"{'killer': 1, 'boom': 1}"
4061,Mamacita,(KID) FROST,M,Next Friday soundtrack   ,, http://ohhla.com/anonymous/kidfrost/rm_bside/mamacita.kid.txt,"{'girls': 1, 'twat': 1, 'kill': 1, 'sexy': 1}"
4062,Soung:  Rough Cut,KID FROST,M,"Rough Cut 12"" / West Coast Rap: The First Dynasty",, http://ohhla.com/anonymous/kidfrost/rm_bside/roughcut.kid.txt,"{'shooting': 1, 'shit': 1, 'lies': 1, 'sucker': 1, 'ass': 1, 'die': 1, 'panties': 1}"
4063,Terminator,KID FROST,M,"Terminator 12"" / West Coast Rap: The First Dynasty",, http://ohhla.com/anonymous/kidfrost/rm_bside/terminat.kid.txt,"{'blow': 1, 'destroy': 1, 'sucker': 1, 'attack': 1}"
4064,Hot Zone,BABY BEESH (BABY BASH),M,The Ultimate Cartel,, http://ohhla.com/anonymous/b_beesh/u_cartel/hot_zone.bsh.txt,"{'dirty': 1, 'bitches': 1, 'horny': 1, 'hell': 1, 'fat': 1, 'booty': 1, 'motherfucker': 1}"
4065,Lost Angels (L.A. L.A.),BIG HUTCH,M,Executive Decisions/The Crow: City of Angels Soundtrack,, http://ohhla.com/anonymous/bighutch/exec_dec/lost_ang.hut.txt,"{'remains': 1, 'dirty': 1, 'die': 2, 'murderer': 1, 'black': 2, 'criminal': 1}"
4066,Latinos Stand Up (Part 2),CHINO XL,M,Ricanstruction: The Black Rosary (Disc 2),, http://ohhla.com/anonymous/chino_xl/rican/latinos2.cxl.txt,"{'spit': 1, 'fire': 1, 'god': 1, 'weapon': 1, 'gun': 1}"
4067,Stress,CLIKA ONE,M,The Circle,, http://ohhla.com/anonymous/clika_1/circle/stress.cli.txt,"{'ass': 2, 'fuck': 4, 'bitch': 3, 'shit': 3, 'hoes': 1, 'dead': 1, 'pussy': 1, 'kid': 1, 'die': 3, 'vomit': 1, 'bong': 1, 'black': 1, 'buried': 1, 'fat': 1, 'fucked': 1, 'doom': 1, 'slaughter': 1, 'gangbang': 1, 'bomb': 2, 'damn': 1, 'remains': 1, 'blow': 1}"
4068,In My Lo Lo,DON CISCO,M,Mecca of the Game,, http://ohhla.com/anonymous/doncisco/mecca_of/inmylolo.don.txt,{'bomb': 1}
4069,Lowride,G'FELLAS (NINO BROWN & SLOW PAIN),M,Crime Stories,, http://ohhla.com/anonymous/g_fellas/cstories/lowride.fel.txt,"{'dope': 1, 'gin': 1, 'bomb': 1}"
4070,West Coast Rocks,G'FELLAS,M,Crime Stories,, http://ohhla.com/anonymous/g_fellas/cstories/wc_rocks.fel.txt,"{'fuck': 1, 'colored': 1, 'shit': 2, 'mad': 1, 'ass': 1, 'die': 1, 'bitch': 1}"
4071,Pepe LePew,JAY TEE,M,So Cold ,, http://ohhla.com/anonymous/jay_tee/so_cold/pepe.tee.txt,"{'bitches': 1, 'stupid': 1, 'fuck': 2, 'naked': 1, 'prostitute': 1, 'pimp': 1, 'shit': 3, 'hoes': 2, 'blow': 1, 'shoot': 1, 'tongue': 1, 'crack': 1}"
4072,Let's Make a 'V',KING TEE,M,Thy Kingdom Come,, http://ohhla.com/anonymous/king_tee/kingdom/letsmake.kgt.txt,"{'fuck': 1, 'hoes': 1, 'bomb': 1, 'sex': 1}"
4073,Who Be the Real,KNIGHTOWL,M,The Wicked West,, http://ohhla.com/anonymous/knight/wicked/whobethe.owl.txt,"{'shit': 3, 'die': 3, 'ass': 2, 'death': 1, 'fuck': 3, 'killer': 1, 'bitches': 1, 'sick': 1, 'hoes': 1, 'gun': 1, 'bitch': 1}"
4074,Holla What's Up,LATINO VELVET,M,Velvet City,, http://ohhla.com/anonymous/l_velvet/v_city/whats_up.ltn.txt,"{'hook': 1, 'hustler': 1, 'dick': 1, 'bitch': 1, 'biatch': 1, 'lies': 1, 'fuckin': 1, 'bomb': 1, 'fuck': 1, 'shit': 1, 'pimp': 1, 'escort': 1}"
4075,Just Because,LATINO VELVET,M,Velvet City,, http://ohhla.com/anonymous/l_velvet/v_city/because.ltn.txt,"{'fuck': 2, 'pimp': 1, 'gin': 1, 'jiggy': 1, 'damn': 1, 'spit': 1, 'killed': 1, 'die': 1, 'sexy': 1}"
4076,West Coast Ridaz,LIL ROB,M,Uncut For The Calles Mextape Vol. Uno,, http://ohhla.com/anonymous/lil_rob/uncut_v1/wc_ridaz.rob.txt,"{'doggystyle': 1, 'die': 1, 'marijuana': 1, 'cigarette': 1, 'shit': 2}"
4077,Let's Ride,MR. LIL ONE,M,The 13th Skorn,, http://ohhla.com/anonymous/mrlilone/13_skorn/letsride.one.txt,"{'bitches': 2, 'chin': 1, 'tits': 1, 'bitch': 1, 'cock': 1, 'asshole': 1, 'nasty': 2, 'roach': 1, 'joint': 1, 'hooker': 1, 'shit': 3, 'drunk': 1}"
4078,Tex to Cali Part 2,"SOUTH PARK MEXICAN, KID FROST",M,Shunny Pooh Presents 3rd Coast Finest Volume 1,, http://ohhla.com/anonymous/sparkmex/rm_bside/tex2cali.spm.txt,"{'dirty': 1, 'ass': 1, 'bitch': 1, 'pussy': 1, 'drunk': 1, 'dope': 2, 'fuck': 1, 'gun': 1, 'blow': 1, 'shit': 2, 'crack': 1, 'kill': 1}"
4079,Sunshine,DAVID WADE,M,Game Recognize Game,, http://ohhla.com/anonymous/davidwde/game_rec/sunshine.wde.txt,"{'bomb': 1, 'blow': 1}"
4080,Sunstar,FRUKWAN,M,Greatness,, http://ohhla.com/anonymous/frukwan/greatnss/sunstar.fru.txt,"{'mad': 1, 'sick': 1, 'death': 2, 'sex': 1, 'fuck': 1, 'ass': 1}"
4081,2 to Da Head,FRUKWAN,M,Life,, http://ohhla.com/anonymous/frukwan/life/2todahed.fru.txt,"{'crack': 1, 'dead': 1, 'ass': 2, 'fuck': 1, 'shit': 1, 'bigger': 1, 'kill': 1, 'niggaz': 1, 'assault': 1, 'blow': 1}"
4082,America,FRUKWAN,M,Life,, http://ohhla.com/anonymous/frukwan/life/america.fru.txt,"{'black': 1, 'gin': 1, 'lies': 1, 'death': 1, 'attack': 1, 'tongue': 1, 'beast': 1, 'dead': 1}"
4083,Enough,FRUKWAN,M,Life,, http://ohhla.com/anonymous/frukwan/life/enough.fru.txt,"{'crack': 1, 'gun': 1, 'disease': 1, 'black': 2, 'dive': 1, 'mad': 1, 'crash': 1, 'kill': 1, 'cock': 1, 'laid': 1, 'fuck': 1}"
4084,Frukwan,FRUKWAN,M,Life,, http://ohhla.com/anonymous/frukwan/life/frukwan.fru.txt,"{'fuck': 2, 'bombs': 1, 'fire': 1, 'crash': 1, 'ass': 2, 'crack': 1, 'knife': 1, 'black': 2}"
4085,It Gets Deep,FRUKWAN,M,Life,, http://ohhla.com/anonymous/frukwan/life/getsdeep.fru.txt,"{'dies': 1, 'buried': 1, 'blind': 1, 'dead': 1}"
4086,Life,FRUKWAN,M,Life,, http://ohhla.com/anonymous/frukwan/life/life.fru.txt,"{'disease': 1, 'shoot': 1, 'dope': 1, 'kill': 1, 'fear': 1, 'babies': 1, 'black': 1}"
4087,My House,FRUKWAN,M,Life,, http://ohhla.com/anonymous/frukwan/life/my_house.fru.txt,"{'fuck': 3, 'bullshit': 1, 'ass': 1, 'shit': 1, 'spit': 1, 'harder': 1, 'crime': 1, 'nigga': 1, 'attack': 1, 'sex': 1, 'motherfucker': 1}"
4088,Never Give Up,FRUKWAN,M,Life,, http://ohhla.com/anonymous/frukwan/life/never_gu.fru.txt,"{'mad': 2, 'black': 2, 'fuck': 2, 'nude': 1, 'died': 1, 'ass': 2, 'shit': 2}"
4089,Ready 4 War,FRUKWAN,M,Life,, http://ohhla.com/anonymous/frukwan/life/readywar.fru.txt,"{'babe': 1, 'fuck': 3, 'shit': 2, 'drunk': 1, 'dead': 2, 'cock': 1, 'ass': 1, 'remains': 1, 'hell': 1, 'kid': 1, 'violence': 2, 'black': 1}"
4090,Time & Space,FRUKWAN,M,Life,, http://ohhla.com/anonymous/frukwan/life/time_and.fru.txt,"{'black': 2, 'spit': 1, 'terror': 1, 'crack': 1, 'fuck': 1, 'damn': 1, 'hole': 1}"
4091,Times R Hard,FRUKWAN,M,Life,, http://ohhla.com/anonymous/frukwan/life/timeshrd.fru.txt,"{'mad': 1, 'damn': 1, 'fuck': 2, 'loser': 1, 'death': 2, 'bomb': 1, 'sex': 1}"
4092,What Da Fuck,FRUKWAN,M,Life,, http://ohhla.com/anonymous/frukwan/life/whatfuck.fru.txt,"{'ass': 2, 'fuck': 3, 'blind': 1, 'shit': 1, 'niggaz': 3, 'spit': 1}"
4093,Brollic,FT (FUCK THAT),M,Rush Hour 2 soundtrack,, http://ohhla.com/anonymous/ft/rm_bside/brollic.fck.txt,"{'tits': 1, 'niggaz': 2, 'shoot': 1, 'mad': 2, 'bitches': 1, 'hoes': 1, 'sluts': 1, 'nigga': 1}"
4094,F-It-Less,FT (FUCK THAT),M,Bones Soundtrack,, http://ohhla.com/anonymous/ft/rm_bside/fitless.fck.txt,"{'mad': 3, 'ass': 2, 'nigga': 2, 'fat': 3, 'black': 3, 'shit': 2, 'spit': 1, 'sex': 3, 'crack': 4, 'bitch': 1, 'hook': 2, 'dick': 1, 'crime': 1, 'hole': 1, 'shoot': 1, 'kill': 1, 'ho': 1, 'peck': 1, 'died': 1, 'criminal': 4}"
4095,Fire Proof?,FTF,M,Fire Proof?,, http://ohhla.com/anonymous/ftf/freproof/freproof.ftf.txt,"{'fire': 5, 'burn': 3, 'shoot': 2, 'hell': 3, 'dead': 3, 'crack': 2, 'faith': 1, 'crime': 3, 'gangsta': 1, 'die': 1}"
4096,"Live By, Die By",FTF F/BIG CHEDDAR,M,Fire Proof?,, http://ohhla.com/anonymous/ftf/freproof/live_by.ftf.txt,"{'devil': 2, 'crime': 1, 'sick': 4, 'die': 3, 'crack': 2, 'dope': 1, 'poverty': 1, 'killed': 1, 'disease': 1, 'hell': 1, 'fire': 1, 'demon': 1}"
4097,Nappy Heads,FUGEES (TRANZLATOR CREW),M,Blunted on Reality,, http://ohhla.com/anonymous/fugees/blunted/nappy.fge.txt,"{'negro': 1, 'fuck': 1, 'harder': 2, 'kill': 2, 'narcotic': 1, 'death': 1, 'hell': 1, 'devil': 1, 'die': 1, 'dumb': 1, 'violence': 1, 'died': 1}"
4098,Blunted On Reality (Blunted Interlude),FUGEES (TRANZLATOR CREW),M,Blunted On Reality,, http://ohhla.com/anonymous/fugees/blunted/reality.fge.txt,"{'nigga': 1, 'fuck': 2, 'illegal': 1, 'burn': 1, 'kill': 1, 'fire': 1, 'pussy': 1, 'ho': 1, 'fight': 1, 'bitch': 1, 'bomb': 1, 'hell': 1, 'gun': 2, 'dope': 1}"
4099,Recharge,FUGEES,M,Blunted on Reality,, http://ohhla.com/anonymous/fugees/blunted/recharge.fge.txt,"{'blind': 1, 'bomb': 1, 'black': 4, 'church': 1, 'pissed': 1, 'latin': 1, 'fire': 6, 'gun': 2, 'shoot': 2}"
4100,Vocab (LP Version),THE FUGEES,M,Blunted on Reality,, http://ohhla.com/anonymous/fugees/blunted/vocab.fge.txt,"{'nigga': 1, 'tongue': 1, 'shoot': 1, 'black': 2, 'slave': 1, 'mad': 1, 'spank': 1, 'booby': 1, 'laid': 1, 'gun': 2}"
4101,Boof Baf,FUGEES (TRANZLATOR CREW),M,Blunted On Reality,, http://ohhla.com/anonymous/fugees/blunted/boof_baf.fge.txt,"{'spit': 1, 'kid': 1, 'kill': 2, 'fire': 1, 'shoot': 2, 'gun': 1, 'died': 1}"
4102,Temple,FUGEES (TRANZLATOR CREW),M,Blunted On Reality,, http://ohhla.com/anonymous/fugees/blunted/temple.fge.txt,"{'baptist': 2, 'nigga': 1, 'black': 1, 'hole': 2, 'devil': 1, 'death': 2, 'fire': 1, 'dies': 1, 'kill': 1, 'harder': 1, 'die': 1, 'church': 1}"
4103,How Hard Is It?,FUGEES (TRANZLATOR CREW),M,Blunted On Reality,, http://ohhla.com/anonymous/fugees/blunted/how_hard.fge.txt,"{'gun': 1, 'attack': 1, 'crack': 1, 'crap': 1, 'snatch': 1, 'sniper': 1, 'scat': 1}"
4104,Some Seek Stardom,FUGEES,M,Blunted on Reality,, http://ohhla.com/anonymous/fugees/blunted/stardom.fge.txt,"{'church': 1, 'black': 4, 'death': 1, 'violence': 1, 'poverty': 1, 'blow': 1}"
4105,Giggles,FUGEES (TRANZLATOR CREW),M,Blunted On Reality,, http://ohhla.com/anonymous/fugees/blunted/giggles.fge.txt,"{'pimp': 1, 'erection': 1, 'gun': 1, 'pussy': 1, 'dead': 1, 'dirty': 1}"
4106,Refugees On the Mic,FUGEES (TRANZLATOR CREW),M,Blunted On Reality,, http://ohhla.com/anonymous/fugees/blunted/refugees.fge.txt,"{'shit': 1, 'crack': 1, 'buried': 1, 'crime': 1, 'murder': 1, 'fight': 1, 'blow': 2, 'motherfucker': 1, 'bigger': 1, 'killed': 1, 'black': 1, 'kid': 1, 'suck': 1, 'dope': 2}"
4107,Living Like There Ain't No Tomorrow,THE FUGEES,M,Blunted on Reality,, http://ohhla.com/anonymous/fugees/blunted/living.fge.txt,"{'niggaz': 1, 'dead': 1, 'death': 2, 'devil': 1, 'bitch': 1, 'girls': 1, 'balls': 1, 'stupid': 1, 'funeral': 1, 'knife': 1, 'fucking': 1}"
4108,Nappy Heads (Remix) *,FUGEES,M,Blunted on Reality,, http://ohhla.com/anonymous/fugees/blunted/nappy_rm.fge.txt,"{'fat': 1, 'die': 1, 'gun': 1, 'girls': 1, 'kid': 2, 'funeral': 1, 'black': 1, 'heroin': 1, 'negro': 1, 'hell': 1, 'harder': 2, 'kill': 1}"
4109,How Many Mics,FUGEES A/K/A REFUGEE CAMP ,M,The Score,, http://ohhla.com/anonymous/fugees/thescore/how_many.fge.txt,"{'mad': 2, 'vomit': 1, 'shit': 1, 'black': 1, 'slave': 1}"
4110,Ready or Not,THE FUGEES,M,The Score,, http://ohhla.com/anonymous/fugees/thescore/ready_or.fge.txt,"{'orgies': 1, 'doo-doo': 1, 'niggaz': 1, 'die': 1}"
4111,Zealots,THE FUGEES,M,The Score,, http://ohhla.com/anonymous/fugees/thescore/zealots.fge.txt,"{'kill': 2, 'jew': 1, 'motherfucker': 1, 'niggaz': 1, 'terror': 1, 'dies': 1, 'buried': 1}"
4112,The Beast,THE FUGEES,M,The Score,, http://ohhla.com/anonymous/fugees/thescore/thebeast.fge.txt,"{'beast': 3, 'fire': 1, 'bomb': 1, 'satan': 1, 'ass': 2, 'corruption': 1, 'kid': 2, 'dirty': 1}"
4113,Fu-Gee-La,THE FUGEES,M,The Score,, http://ohhla.com/anonymous/fugees/thescore/fugeela.fge.txt,"{'death': 3, 'hell': 1, 'dead': 1, 'sick': 1, 'rump': 2, 'poon': 1, 'burn': 1}"
4114,Family Business,THE FUGEES,M,The Score,, http://ohhla.com/anonymous/fugees/thescore/family.fge.txt,"{'dirty': 1, 'shoot': 1, 'criminals': 1, 'lies': 1, 'suicide': 1, 'enemy': 2, 'cocaine': 1, 'death': 6, 'fuck': 1, 'fire': 1, 'sex': 1, 'beast': 1, 'hell': 1, 'gun': 1}"
4115,Killing Me Softly,THE FUGEES,M,The Score,, http://ohhla.com/anonymous/fugees/thescore/killing.fge.txt,{'killing': 3}
4116,The Score,THE FUGEES,M,The Score,, http://ohhla.com/anonymous/fugees/thescore/thescore.fge.txt,"{'attack': 1, 'black': 1, 'kill': 1, 'drunken': 1, 'girls': 1, 'gun': 1, 'roach': 1, 'shit': 1}"
4117,The Mask,THE FUGEES,M,The Score,, http://ohhla.com/anonymous/fugees/thescore/the_mask.fge.txt,"{'pistol': 1, 'nigga': 2, 'kid': 2, 'shoot': 1}"
4118,Cowboys,THE FUGEES,M,The Score,, http://ohhla.com/anonymous/fugees/thescore/cowboys.fge.txt,"{'nigger': 3, 'gun': 2, 'dies': 2, 'crack': 2, 'terrorist': 1, 'whiskey': 1, 'niggers': 2, 'bitches': 1, 'piss': 1, 'whore': 1, 'shit': 1, 'bigger': 1, 'liquor': 1, 'dead': 1, 'babies': 1}"
4119,"No Woman, No Cry",THE FUGEES,M,The Score,, http://ohhla.com/anonymous/fugees/thescore/no_woman.fge.txt,{'gun': 1}
4120,Manifest,THE FUGEES,M,The Score,, http://ohhla.com/anonymous/fugees/thescore/manifest.fge.txt,"{'kid': 1, 'die': 1, 'burn': 1, 'dumb': 1, 'died': 1, 'sex': 1, 'death': 1, 'tongue': 1, 'kill': 1}"
4121,"Fu-Gee-La (Refugee Camp Remix, Sly and Robbie Remix)",THE FUGEES,M,The Score,, http://ohhla.com/anonymous/fugees/thescore/camp_rmx.fge.txt,"{'died': 1, 'pistol': 1, 'anal': 1, 'shoot': 1, 'kill': 1, 'rump': 1}"
4122,Mista Mista,THE FUGEES,M,The Score,, http://ohhla.com/anonymous/fugees/thescore/mista.fge.txt,"{'drug': 4, 'fucked': 2, 'damn': 1, 'motherfuckin': 1}"
4123,Don't Cry Dry Your Eyes,THE FUGEES,M,Bootleg Versions,, http://ohhla.com/anonymous/fugees/bootlegv/dont_cry.fge.txt,"{'sex': 1, 'death': 1, 'bullshit': 1, 'bitches': 1, 'drug': 1, 'shit': 1, 'black': 1, 'fight': 1, 'killed': 1, 'gun': 1, 'violence': 1, 'blow': 1, 'boom': 1, 'kid': 1}"
4124,Vocab (Salaam's Remix),THE FUGEES,M,Bootleg Versions,, http://ohhla.com/anonymous/fugees/bootlegv/vocabsrm.fge.txt,"{'died': 1, 'gun': 1, 'shit': 2, 'kid': 1, 'damn': 2, 'sick': 1, 'violence': 1, 'lies': 1}"
4125,Ready Or Not (Salaam's Ready For The Show Remix),THE FUGEES,M,Bootleg Versions,, http://ohhla.com/anonymous/fugees/bootlegv/the_show.fge.txt,"{'died': 2, 'tongue': 1, 'blind': 1, 'babies': 1, 'pot': 1, 'murder': 1, 'refugee': 1}"
4126,Song: Killing Me Softly With His Song (Short Version Live),FUGEES (REFUGEE CAMP),M,Album: Bootleg Versions,, http://ohhla.com/anonymous/fugees/bootlegv/song_svl.fge.txt,{'kid': 1}
4127,Album:  Bootleg Versions,"THE FUGEES (REFUGEE CAMP) W/ STEVE MARLEY, SHARON MARLEY,",M,"	Eric Newell, and Pamela Hall",, http://ohhla.com/anonymous/fugees/bootlegv/no_woman.fge.txt,{'fire': 1}
4128,Vocab (Hip-Hop Remix) *,THE FUGEES,M,Bootleg Versions,, http://ohhla.com/anonymous/fugees/bootlegv/vocab_hh.fge.txt,"{'violence': 1, 'black': 1}"
4129,They Got Me,JOHN FORTE',M,Poly Sci,, http://ohhla.com/anonymous/jhnforte/poly_sci/they_got.jhn.txt,"{'shoot': 1, 'shit': 3, 'god': 1, 'dumb': 1}"
4130,Ninety Nine (Flash The Message),JOHN FORTE`,M,Poly Sci,, http://ohhla.com/anonymous/jhnforte/poly_sci/99.jhn.txt,"{'die': 1, 'shit': 1, 'shoot': 1, 'shits': 1}"
4131,"God is Love, God is War",JOHN FORTE',M,Poly Sci,, http://ohhla.com/anonymous/jhnforte/poly_sci/god_love.jhn.txt,"{'dead': 1, 'bitch': 1, 'black': 1, 'whites': 1, 'nigga': 1, 'fear': 1, 'god': 1, 'babies': 1}"
4132,We Got This,JOHN FORTE',M,Poly Sci,, http://ohhla.com/anonymous/jhnforte/poly_sci/got_this.jhn.txt,"{'nigga': 2, 'shit': 3, 'gun': 1, 'god': 1, 'kill': 1}"
4133,"P.B.E. (Powerful, Beautiful, Excellent)",JOHN FORTE'   ,M,Poly Sci,, http://ohhla.com/anonymous/jhnforte/poly_sci/PBE.jhn.txt,{'devil': 1}
4134,The Right One,JOHN FORTE',M,Poly Sci,, http://ohhla.com/anonymous/jhnforte/poly_sci/rightone.jhn.txt,"{'fuck': 2, 'killed': 1, 'blow': 1, 'shoot': 1, 'spit': 1}"
4135,Album:  Poly Sci,JOHN FORTE',M,"	St. Nikolas, Casino Red & El Harim",, http://ohhla.com/anonymous/jhnforte/poly_sci/madina.jhn.txt,"{'burn': 1, 'harder': 1, 'dope': 1, 'fuck': 1, 'dumb': 1, 'black': 3, 'tongue': 1, 'beast': 2, 'blow': 2, 'murder': 2, 'death': 1}"
4136,Poly Sci,JOHN FORTE',M,Poly Sci,, http://ohhla.com/anonymous/jhnforte/poly_sci/poly_sci.jhn.txt,"{'sob': 1, 'beast': 1, 'kill': 1, 'bigger': 1, 'die': 1, 'girls': 1, 'lies': 1, 'shitted': 1, 'murder': 1, 'death': 2, 'kid': 1, 'laid': 1, 'welfare': 1, 'fuck': 1}"
